TEMPERATURE,HUMIDITY,SOIL MOISTURE,INTENSITY,Weighted_Average,SPRINKLER
25.3,64,2049,49,646.564,0
25.7,65,2029,36,639.1359999999999,0
25.9,65,1867,136,604.592,0
25.7,66,3604,100,1120.876,1
25.8,66,3434,83,1067.524,1
26.4,63,2063,145,664.232,0
27.9,61,3446,155,1080.392,1
28.4,58,3484,169,1093.0520000000001,1
29.9,56,4036,213,1264.6719999999998,1
30.3,53,2016,212,657.8039999999999,0
31.2,51,1352,195,455.916,0
31.5,51,2698,164,855.46,0
31.3,52,2155,161,692.3639999999999,0
31.9,53,1151,196,396.512,0
30.6,56,3674,109,1141.708,1
29.5,60,2261,106,718.1999999999999,0
29.9,63,1730,118,561.5319999999999,0
28.5,64,2694,0,834.0999999999999,0
28.9,65,1251,62,410.272,0
28.2,66,3806,75,1178.676,1
27.5,67,2120,54,670.02,0
27.0,68,2243,23,702.72,0
26.4,69,2097,47,662.392,0
26.7,70,3052,26,946.316,0
25.5,71,3211,79,1001.3799999999999,0
25.9,72,3197,40,992.112,0
25.8,72,1778,105,575.484,0
25.0,71,1492,111,490.02,0
25.3,71,2518,83,793.984,0
26.7,68,3444,179,1084.776,1
27.6,64,2628,188,840.368,0
29.3,60,3399,215,1074.8039999999999,1
29.3,57,2067,142,664.144,0
30.3,53,1209,192,412.904,0
31.8,49,1290,217,440.004,0
31.1,49,1508,209,504.08799999999997,0
32.8,49,3034,166,956.3439999999999,0
32.2,49,3268,220,1033.936,0
31.3,52,1520,117,495.704,0
31.7,55,2538,122,802.756,0
30.3,58,1833,117,591.004,0
30.8,60,2973,53,924.7439999999999,0
29.5,61,2911,68,908.16,0
29.1,63,2825,33,877.908,0
29.9,64,2261,4,705.1519999999999,0
28.0,66,1958,44,619.88,0
29.0,67,3853,62,1191.46,1
27.3,68,1790,46,570.124,0
27.8,70,1305,11,420.42400000000004,0
26.3,71,2114,75,671.944,0
26.7,70,1591,84,516.136,0
26.4,70,2140,95,682.2919999999999,0
26.2,69,3741,86,1160.9959999999999,1
27.8,65,2359,198,761.404,0
29.9,61,1638,213,546.672,0
30.5,56,2012,164,650.7800000000001,0
30.9,52,2673,192,851.992,0
31.4,48,3544,198,1113.152,1
32.4,45,1991,166,642.212,0
32.1,45,2316,186,742.4279999999999,0
32.6,45,1867,207,610.808,0
32.6,45,3814,204,1194.488,1
31.3,48,4018,112,1243.2839999999999,1
31.1,51,1670,101,538.128,0
31.5,54,2618,100,823.34,0
30.3,56,3042,47,943.344,0
30.9,58,1519,19,483.252,0
30.2,60,3280,65,1018.356,0
29.0,62,1339,63,436.0,0
28.7,63,4066,0,1245.4759999999999,1
28.9,65,1503,37,482.372,0
27.4,66,2825,3,874.072,0
27.3,67,3112,45,966.3039999999999,0
26.7,68,2554,14,794.6759999999999,0
26.4,67,1954,97,625.932,0
26.7,66,1262,84,416.316,0
26.3,66,1438,124,474.604,0
27.9,62,2661,187,849.6519999999999,0
28.5,58,1129,176,387.56,0
29.8,54,2888,208,918.984,0
30.9,50,2434,194,780.012,0
31.1,46,2312,199,743.048,0
32.8,43,2296,188,736.344,0
32.0,43,2728,165,862.5,0
32.7,43,3010,187,950.376,0
32.5,43,3024,197,955.92,0
33.0,46,2854,97,891.9,0
31.7,49,2131,120,678.6959999999999,0
30.4,53,1973,113,631.072,0
30.1,54,2990,71,930.488,0
29.7,55,1360,79,442.776,0
29.1,57,2874,55,894.008,0
29.0,58,3975,56,1224.6999999999998,1
27.4,59,1308,40,422.192,0
27.2,59,3100,77,964.9159999999999,0
26.3,60,3420,58,1058.2839999999999,1
26.3,62,3966,54,1222.0839999999998,1
25.8,63,3490,43,1077.884,1
25.3,62,1973,117,632.7239999999999,0
26.7,61,3260,100,1016.556,0
26.7,60,3064,98,957.1959999999999,0
27.2,56,3101,202,981.876,0
28.2,52,3838,187,1200.0359999999998,1
29.8,48,3484,209,1096.2440000000001,1
30.4,44,3921,143,1217.152,1
31.3,41,4042,160,1255.244,1
32.8,38,3525,209,1106.584,1
32.1,38,2507,142,791.6080000000001,0
32.7,39,3935,168,1224.096,1
32.8,40,1199,218,410.604,0
31.1,43,2319,134,735.208,0
30.7,46,3234,80,1002.876,0
31.0,49,3096,116,967.4399999999999,0
29.8,51,3822,35,1174.124,1
29.7,52,2221,14,691.136,0
29.2,54,1238,25,398.19599999999997,0
28.9,56,4054,2,1240.252,1
27.8,59,3762,22,1155.984,1
27.2,61,3887,32,1195.2759999999998,1
26.9,62,2153,77,681.572,0
26.8,63,1971,69,626.1039999999999,0
25.2,64,2716,10,841.1759999999999,0
25.4,64,2288,103,725.852,0
26.4,63,3204,89,998.692,0
26.3,63,1187,134,399.864,0
28.0,59,2594,181,827.9,0
28.4,55,1822,175,594.452,0
29.6,51,3517,193,1104.6879999999999,1
30.1,48,2419,146,768.008,0
30.6,44,1236,204,420.248,0
31.5,41,3953,173,1230.4199999999998,1
31.8,41,4047,155,1256.184,1
31.2,40,1258,181,422.67599999999993,0
31.4,40,1581,196,521.732,0
30.1,43,2003,138,640.688,0
30.0,46,1636,96,525.52,0
29.0,48,2531,109,796.1199999999999,0
27.6,50,1855,41,583.968,0
26.4,52,1042,39,340.01199999999994,0
25.2,54,2286,62,716.656,0
24.9,52,3014,3,926.1519999999999,0
23.8,51,3126,22,961.824,0
21.3,49,2930,60,907.084,0
22.1,50,3140,1,962.328,0
23.4,52,1149,27,369.592,0
23.5,53,2283,17,708.6999999999999,0
23.0,53,3222,125,1005.3799999999999,0
24.0,52,1391,136,457.62000000000006,0
23.3,52,2754,132,865.7639999999999,0
25.8,49,2446,191,781.4839999999999,0
26.0,45,2849,152,895.8599999999999,0
28.3,42,1477,217,493.164,0
28.0,39,2604,150,820.9599999999999,0
29.3,36,1836,177,593.8639999999999,0
29.0,34,2342,165,743.34,0
29.6,35,2722,180,859.888,0
29.7,37,2304,202,738.156,0
29.5,38,1264,209,427.35999999999996,0
28.6,41,3483,113,1080.2079999999999,1
27.1,44,3514,101,1088.248,1
26.7,47,3579,115,1110.436,1
24.7,49,1320,63,425.456,0
22.8,50,1888,68,596.304,0
21.6,51,1844,24,576.8879999999999,0
21.4,52,2554,67,796.132,0
20.7,53,4045,39,1239.596,1
20.6,54,3194,74,989.448,0
22.1,54,3319,27,1020.7879999999999,0
23.4,55,3265,31,1005.792,0
25.2,55,2032,37,637.236,0
24.0,54,2976,140,934.24,0
24.5,53,3612,137,1124.48,1
24.8,52,1857,89,591.0640000000001,0
25.8,49,2869,174,906.0039999999999,0
26.5,46,3679,145,1144.3,1
28.4,43,3294,207,1037.1719999999998,0
28.9,40,1592,166,520.132,0
29.8,38,1405,151,461.62399999999997,0
30.3,36,3555,191,1111.804,1
30.4,38,3374,182,1056.8319999999999,1
30.1,39,4033,186,1255.2879999999998,1
30.5,40,1356,175,451.04,0
29.6,43,1636,81,522.468,0
28.4,45,1383,99,449.312,0
27.3,48,1842,121,590.624,0
25.8,49,3499,33,1075.264,1
23.1,50,2762,9,850.328,0
22.5,51,3971,0,1211.8799999999999,1
23.7,53,2046,20,638.0759999999999,0
24.2,55,2812,13,867.5960000000001,0
26.6,58,1106,46,361.928,0
25.6,58,2195,22,684.988,0
25.9,58,3030,60,940.8919999999999,0
24.6,58,1251,46,404.868,0
24.6,58,2591,136,819.468,0
24.8,58,1242,137,414.964,0
24.8,57,3029,80,942.804,0
25.5,55,1123,143,379.46,0
27.7,53,3595,191,1127.836,1
28.4,50,3430,213,1080.772,1
29.2,48,2588,187,824.1959999999999,0
29.2,45,3788,184,1182.936,1
30.0,43,3147,169,988.1999999999999,0
30.0,43,1919,184,621.9,0
30.1,43,1120,141,376.208,0
30.0,43,1154,201,394.78,0
30.6,45,1639,122,529.948,0
29.1,48,4077,133,1263.3079999999998,1
29.5,50,3641,112,1130.24,1
29.5,51,2603,20,806.2399999999999,0
28.1,52,3358,74,1040.1879999999999,0
28.8,53,1441,23,458.42400000000004,0
28.0,55,2189,35,684.8399999999999,0
27.3,58,1050,12,340.564,0
27.0,60,1432,45,460.26,0
26.3,61,2201,9,686.0039999999999,0
25.4,62,2476,29,771.3319999999999,0
25.0,63,3750,64,1158.6000000000001,1
25.2,62,2630,87,825.596,0
26.0,62,2017,109,645.0,0
25.3,61,3193,100,996.064,0
26.5,57,3275,209,1035.14,0
27.8,54,1426,203,479.124,0
29.8,50,2871,143,903.664,0
29.2,47,2160,170,693.136,0
30.0,44,3612,204,1132.8799999999999,1
31.3,41,1699,220,560.7439999999999,0
31.9,42,2418,204,774.652,0
31.2,42,3947,203,1233.016,1
31.1,43,3152,190,992.948,0
30.5,46,1825,125,586.42,0
30.4,49,2068,126,660.2719999999999,0
30.0,52,3783,83,1169.4799999999998,1
29.3,53,1197,29,386.20399999999995,0
28.4,55,3016,28,932.0719999999999,0
28.8,56,2021,26,633.684,0
28.7,60,1895,33,597.956,0
27.1,64,1989,38,627.528,0
27.4,68,1174,19,381.572,0
26.9,68,1230,41,401.312,0
26.5,69,3325,5,1024.94,0
26.4,70,1075,0,349.492,0
26.8,68,1952,95,625.444,0
26.0,66,2210,88,701.08,0
26.8,64,2069,131,664.4639999999999,0
27.1,60,2633,188,840.6080000000001,0
28.3,55,3739,213,1174.844,1
29.3,50,2703,176,857.7439999999999,0
30.2,48,3195,166,1003.636,0
31.0,45,2071,211,672.1199999999999,0
31.3,42,2866,152,901.6039999999999,0
31.6,43,3988,212,1246.9679999999998,1
31.5,44,2676,193,850.9599999999999,0
32.1,45,1069,168,365.808,0
31.8,49,2751,117,864.304,0
30.5,52,2272,114,720.6600000000001,0
30.7,56,1524,112,497.156,0
29.4,58,3927,74,1212.9319999999998,1
28.4,60,3840,68,1186.272,1
27.8,63,2186,79,692.2839999999999,0
25.5,63,2344,15,730.0799999999999,0
23.5,62,3418,56,1057.1799999999998,1
22.9,62,3059,42,947.352,0
24.0,64,3250,56,1007.48,0
24.1,66,3664,13,1126.248,1
25.5,68,2509,12,780.5599999999998,0
25.0,67,1634,112,531.64,0
25.9,66,1924,131,621.2719999999999,0
25.7,65,2830,100,888.396,0
26.9,61,3070,154,967.172,0
26.8,56,1129,180,387.084,0
27.8,52,3922,192,1225.824,1
28.4,48,1112,203,383.412,0
29.7,45,2409,194,770.776,0
30.2,42,2655,197,844.296,0
30.7,42,2287,150,727.456,0
30.9,43,1070,196,369.132,0
31.6,43,3045,178,959.308,0
31.2,47,2892,89,901.956,0
31.3,51,1394,123,458.464,0
31.1,54,1423,130,468.92799999999994,0
30.5,57,2653,26,824.04,0
29.5,59,2450,76,770.42,0
29.5,61,1349,57,438.02,0
28.4,63,2355,19,734.752,0
28.2,64,2282,51,717.556,0
28.8,65,1975,7,619.744,0
27.2,67,3175,33,983.496,0
27.4,68,1393,67,453.99199999999996,0
28.0,69,2748,58,859.68,0
27.4,68,3873,105,1203.312,1
27.9,67,2600,91,819.312,0
27.9,67,1112,87,372.352,0
28.7,62,3085,198,978.616,0
29.9,58,3285,220,1040.912,0
30.4,53,3992,205,1249.652,1
30.7,50,3372,181,1059.5359999999998,1
31.4,46,1669,171,546.312,0
32.4,42,2727,154,860.492,0
32.3,42,2316,211,745.1439999999999,0
32.3,43,4025,215,1258.684,1
32.1,43,2831,157,892.308,0
31.6,46,3447,125,1073.328,1
31.4,50,2726,134,859.352,0
30.5,53,1405,92,457.76,0
30.1,56,2631,71,823.348,0
30.5,58,3121,29,965.1399999999999,0
29.9,60,3008,60,935.972,0
29.2,62,1795,77,574.816,0
28.0,63,1804,23,569.9,0
28.4,65,1288,71,422.49199999999996,0
28.6,66,4072,4,1248.648,1
27.7,67,3760,1,1154.6560000000002,1
27.5,68,1237,49,404.7,0
27.2,67,3053,103,956.6959999999999,0
27.6,66,2465,105,780.408,0
27.2,65,2808,119,884.876,0
28.3,60,3528,173,1107.3439999999998,1
28.1,56,3570,152,1115.828,1
29.5,51,3650,148,1138.26,1
30.7,48,1090,148,369.75600000000003,0
31.7,44,3026,213,958.816,0
32.2,41,2964,177,934.4759999999999,0
32.1,41,1804,212,591.3479999999998,0
32.5,42,2860,173,903.08,0
33.0,43,2089,207,676.9599999999999,0
31.4,46,3831,136,1190.012,1
31.1,49,3566,140,1111.828,1
30.3,53,2811,110,882.0239999999999,0
30.9,54,3484,5,1069.672,1
30.6,56,3497,31,1077.6879999999999,1
30.0,57,3687,55,1138.1599999999999,1
29.4,58,1517,34,484.33199999999994,0
28.6,59,1169,15,377.32800000000003,0
28.8,61,2961,61,921.9839999999999,0
27.3,62,3189,72,991.784,0
27.8,64,3983,28,1224.524,1
26.7,65,3892,45,1199.5759999999998,1
26.3,66,2501,135,795.044,0
26.4,66,1179,99,393.432,0
26.5,66,1346,104,444.26,0
27.4,62,3793,167,1186.312,1
28.8,58,3773,200,1184.204,1
29.2,54,2399,178,767.9159999999999,0
30.1,50,2664,144,841.7879999999999,0
31.0,46,1000,193,348.58,0
31.7,42,3094,166,972.0759999999999,0
32.0,42,1869,206,610.26,0
31.1,43,3156,150,988.548,0
32.8,43,3670,180,1147.424,1
31.6,46,2800,83,873.348,0
32.0,49,3848,82,1188.56,1
30.9,52,3402,113,1059.6319999999998,1
30.0,53,4094,62,1260.1200000000001,1
30.2,55,3838,80,1186.456,1
29.3,56,1418,29,453.344,0
29.6,57,3148,26,972.288,0
29.0,58,1159,69,381.72,0
28.1,58,3739,26,1149.448,1
28.2,60,1409,21,450.336,0
27.5,61,2936,4,906.1399999999999,0
27.6,62,1375,44,443.74800000000005,0
26.5,61,1438,132,474.38,0
27.0,61,2036,88,647.76,0
26.9,60,3391,92,1054.5120000000002,1
28.0,56,2056,170,664.1199999999999,0
28.0,52,3739,185,1170.0000000000002,1
30.3,48,2405,146,763.864,0
30.6,45,1450,193,483.188,0
31.5,42,3410,187,1069.76,1
32.3,39,2454,196,783.604,0
32.2,39,3533,143,1099.8559999999998,1
32.8,39,3063,157,960.984,0
31.4,39,3758,196,1174.552,1
31.5,41,2059,125,655.4999999999999,0
31.3,44,1948,85,617.3839999999999,0
31.5,46,1610,98,518.42,0
31.0,47,2028,16,632.48,0
30.3,49,1361,57,438.48400000000004,0
30.6,50,1151,43,373.888,0
29.4,53,1304,5,414.972,0
29.4,56,2208,19,688.972,0
28.0,59,2453,77,771.04,0
28.0,61,1020,72,341.0,0
27.8,62,1534,34,490.104,0
26.9,64,1148,51,376.99199999999996,0
26.2,63,1636,84,527.536,0
26.5,63,2042,117,654.0400000000001,0
25.6,62,3473,96,1079.868,1
26.5,58,3606,164,1128.42,1
27.6,54,1141,187,391.32800000000003,0
29.7,49,3895,187,1216.7160000000001,1
30.8,46,2469,162,784.8839999999999,0
30.6,42,3454,181,1081.868,1
31.5,39,1224,142,406.82,0
31.2,39,1912,154,614.816,0
31.3,38,1112,156,374.84399999999994,0
31.9,38,2224,171,710.712,0
30.4,41,2200,101,694.132,0
29.8,44,1168,93,384.08399999999995,0
29.0,47,2631,85,822.4799999999999,0
27.5,49,1592,39,504.47999999999996,0
28.0,52,4001,16,1224.94,1
26.6,55,3732,46,1148.888,1
26.9,57,1553,19,492.052,0
25.9,60,2418,15,751.552,0
25.7,63,1255,64,410.296,0
24.4,64,1190,61,390.29200000000003,0
24.7,65,2845,38,883.936,0
24.0,67,2279,58,717.3,0
24.2,65,3823,117,1188.256,1
25.5,64,1380,139,458.52,0
26.0,63,3451,93,1073.24,1
26.6,58,3825,196,1198.6280000000002,1
27.1,53,3550,176,1112.0680000000002,1
28.7,48,1928,210,629.276,0
29.4,44,2879,215,914.352,0
30.2,40,3741,169,1165.616,1
31.2,36,2274,195,728.3159999999999,0
31.0,35,1529,164,500.14,0
30.8,35,3400,151,1059.564,1
30.0,35,2448,142,772.48,0
29.5,37,1504,84,481.58,0
29.0,39,1792,98,570.36,0
28.2,41,1401,90,452.276,0
27.5,42,2777,72,862.6400000000001,0
27.0,43,2755,25,849.6,0
26.3,44,3455,63,1065.004,1
25.8,45,3807,32,1166.404,1
24.7,45,2208,41,687.656,0
23.7,46,2752,65,854.216,0
23.7,47,1261,69,407.75600000000003,0
22.3,49,2595,13,800.2840000000001,0
22.1,51,3229,65,998.2679999999999,0
22.4,51,2496,93,782.372,0
22.4,50,2044,88,645.792,0
23.6,49,3693,112,1143.908,1
24.8,46,4057,143,1256.944,1
25.6,43,2381,168,757.0279999999999,0
27.0,39,4083,191,1270.12,1
27.2,37,2747,204,870.636,0
28.6,35,2754,214,873.968,0
29.5,32,3154,167,986.8,0
28.4,33,3355,210,1053.092,1
28.1,34,2849,172,896.168,0
28.6,34,2236,154,709.8879999999999,0
27.6,36,1206,103,394.028,0
26.6,38,3311,102,1025.668,0
26.6,41,2783,134,872.588,0
25.4,42,1487,65,474.072,0
25.1,43,3350,10,1025.468,0
24.2,44,3171,25,973.896,0
24.0,47,3702,55,1138.18,1
24.8,50,2078,21,647.284,0
23.7,52,3487,4,1067.8559999999998,1
23.7,53,3324,18,1021.1959999999999,0
23.4,54,2275,1,704.312,0
23.5,54,3647,44,1121.96,1
23.3,53,3780,88,1167.684,1
22.1,52,2210,86,695.788,0
23.0,51,2822,87,879.5,0
23.4,47,1393,219,468.272,0
24.1,43,3919,179,1219.548,1
25.5,39,2880,157,904.04,0
26.9,36,2771,194,876.0719999999999,0
27.4,34,1265,148,417.41200000000003,0
28.0,31,3185,147,992.6,0
27.5,32,3693,204,1153.12,1
27.3,33,2968,178,932.204,0
28.6,34,1088,161,366.468,0
27.9,36,3730,128,1154.8120000000001,1
27.7,37,2522,104,789.2760000000001,0
26.9,38,3210,80,992.3720000000001,0
26.4,38,2215,79,693.592,0
25.5,38,3356,62,1033.26,0
25.0,38,2942,45,906.54,0
24.7,40,3915,33,1197.2359999999999,1
24.4,41,3965,41,1213.552,1
23.2,43,2110,26,655.176,0
23.5,44,1521,50,482.2,0
22.3,45,3861,27,1180.924,1
22.3,46,3638,64,1119.484,1
22.3,46,3426,113,1062.744,1
22.7,46,3148,91,976.376,0
21.6,46,3136,89,972.188,0
22.1,43,1161,162,389.208,0
23.8,39,2293,202,733.7639999999999,0
24.7,36,2587,171,817.0360000000001,0
25.9,33,2135,202,685.2719999999999,0
26.8,31,2391,154,755.0439999999999,0
27.5,28,3791,168,1176.36,1
27.8,30,1348,220,451.384,0
27.0,31,1524,160,495.84,0
27.4,32,1811,196,587.372,0
26.1,35,1904,111,603.8479999999998,0
26.3,38,3478,92,1074.2839999999999,1
25.3,40,2537,85,791.284,0
25.3,42,3378,64,1041.204,0
24.3,43,3922,24,1198.8039999999999,1
24.8,45,3141,39,967.304,0
23.3,45,2424,55,754.024,0
22.8,45,3251,44,1000.444,0
22.7,45,3649,25,1117.156,1
21.3,48,2494,30,771.804,0
21.7,50,1835,18,573.096,0
20.0,53,1694,63,537.46,0
20.2,53,3513,116,1090.636,1
20.5,53,3670,104,1136.1399999999999,1
21.0,53,3462,88,1071.6399999999999,1
22.4,51,4077,144,1263.812,1
23.9,49,3675,213,1152.732,1
25.6,47,1664,212,549.208,0
26.7,44,1621,140,525.6959999999999,0
27.6,41,2749,200,871.9079999999999,0
29.0,38,2920,144,914.92,0
29.6,37,2066,148,659.168,0
30.0,37,1826,169,590.2199999999999,0
29.2,36,4002,143,1238.876,1
29.0,39,3009,132,940.2199999999999,0
28.4,42,1168,117,386.49199999999996,0
27.4,45,3851,119,1192.232,1
26.3,46,3411,28,1047.464,0
25.4,48,3639,52,1119.532,1
25.7,50,2560,38,794.5160000000001,0
23.6,52,3641,52,1120.7479999999998,1
22.4,53,2435,10,753.012,0
21.4,54,2664,13,822.132,0
21.1,56,2488,5,768.688,0
20.7,58,3029,52,938.0159999999998,0
20.6,60,2373,20,737.2679999999999,0
20.1,60,1521,99,492.588,0
21.1,60,3869,101,1197.5480000000002,1
21.8,60,3220,136,1007.944,0
23.7,55,1650,140,536.6360000000001,0
24.3,51,1020,155,348.784,0
26.5,47,2986,143,936.4,0
27.6,43,1774,145,572.2679999999999,0
28.4,38,3780,176,1177.2320000000002,1
29.3,34,1518,145,493.424,0
29.6,33,1170,163,391.348,0
30.0,33,1529,157,498.32,0
30.9,32,2163,219,697.1719999999999,0
29.5,36,1841,94,583.8,0
28.1,39,1024,92,338.868,0
27.3,43,3169,113,986.204,0
26.3,46,2049,18,637.4639999999999,0
25.6,50,2552,79,797.828,0
25.9,54,2689,34,833.8319999999999,0
24.4,57,3016,62,936.2719999999999,0
23.0,60,3187,28,983.2599999999999,0
23.0,63,3504,56,1083.12,1
22.1,64,3732,34,1148.4679999999998,1
21.7,64,2453,26,763.536,0
21.3,65,3330,51,1030.304,0
21.5,64,1363,90,445.44,0
22.9,62,2553,125,807.172,0
22.7,61,3198,102,997.116,0
23.3,57,2818,186,893.924,0
24.9,54,2134,180,687.492,0
25.9,50,3296,216,1040.292,0
27.0,47,1929,169,623.0799999999999,0
27.3,45,3700,187,1156.424,1
28.6,43,3502,180,1095.848,1
28.6,44,2166,154,691.6879999999999,0
28.1,45,2722,145,857.3679999999999,0
29.0,46,1037,153,353.52,0
27.4,49,2788,82,869.272,0
26.6,52,3182,122,993.688,0
26.8,55,3048,135,956.204,0
25.4,58,1219,10,390.452,0
25.7,61,2857,23,884.596,0
24.6,64,3394,56,1050.848,1
24.7,64,2090,0,651.836,0
23.4,64,3800,3,1164.892,1
23.8,64,1310,30,421.784,0
23.7,65,3287,27,1014.7159999999999,0
23.0,67,1009,37,333.08,0
22.8,69,1518,40,486.704,0
22.9,69,1919,86,613.4719999999999,0
22.2,68,4083,125,1267.656,1
22.6,68,1494,109,488.828,0
24.5,63,3860,177,1207.28,1
25.6,59,2441,167,779.3679999999999,0
26.2,54,2631,214,841.716,0
27.9,51,1425,169,473.252,0
27.8,47,1669,157,543.624,0
28.0,44,3658,208,1146.6799999999998,1
28.3,44,2092,209,677.104,0
28.1,44,2367,203,758.708,0
28.7,44,2873,192,909.136,0
27.2,46,3908,93,1205.916,1
27.6,48,3046,132,953.448,0
26.8,50,2852,83,888.724,0
25.2,53,3188,46,984.736,0
26.0,56,2530,34,786.72,0
24.7,59,1817,51,575.676,0
24.5,62,3031,62,942.1999999999999,0
23.1,64,1765,56,561.7280000000001,0
22.4,67,2655,10,822.932,0
22.3,68,1623,22,515.264,0
22.4,69,3620,45,1117.892,1
21.8,70,2160,12,675.3839999999999,0
22.1,69,3782,134,1178.868,1
22.5,69,2906,100,911.42,0
23.0,68,4036,102,1250.56,1
24.0,63,2151,157,691.64,0
25.5,59,2932,195,930.56,0
26.3,55,2485,192,795.144,0
27.4,50,3274,216,1034.1119999999999,0
27.4,46,3855,189,1203.512,1
28.6,42,2595,192,825.148,0
28.8,41,3549,166,1107.4840000000002,1
28.9,41,1052,144,355.332,0
28.0,40,3463,163,1080.7599999999998,1
27.1,42,2771,120,867.4479999999999,0
27.3,43,3552,131,1103.6239999999998,1
26.2,45,3760,119,1164.596,1
26.8,47,1335,79,432.224,0
25.4,48,1024,49,334.612,0
24.4,50,1411,38,449.452,0
24.2,50,3391,17,1040.4560000000001,0
23.5,51,1932,17,602.84,0
22.5,51,2306,40,717.98,0
22.8,51,1116,33,360.084,0
21.1,51,3028,38,933.908,0
22.0,51,3585,16,1098.18,1
21.3,49,1688,115,542.184,0
21.3,48,3349,125,1041.604,0
22.6,47,3825,86,1179.028,1
23.5,44,1305,140,430.0,0
24.8,41,2802,168,882.544,0
25.1,38,2276,171,724.408,0
26.5,36,2649,183,837.8199999999999,0
27.4,34,1549,201,510.032,0
28.1,32,1461,203,483.54800000000006,0
28.6,33,2801,156,879.388,0
28.2,33,3664,186,1142.376,1
28.5,34,2223,220,715.1999999999999,0
27.8,36,2120,100,667.864,0
26.6,39,4090,135,1264.268,1
25.3,41,3468,134,1077.724,1
25.3,44,2225,6,687.744,0
24.7,47,3467,64,1069.136,1
24.6,50,2531,11,781.728,0
23.0,55,3430,76,1061.48,1
24.0,59,1782,22,560.9200000000001,0
23.1,63,2913,48,904.728,0
22.1,65,2482,24,772.3480000000001,0
22.3,67,1319,30,424.904,0
21.3,68,2530,6,784.844,0
21.3,67,3504,110,1091.324,1
21.4,65,1302,96,428.23199999999997,0
22.5,64,2331,136,742.56,0
23.8,60,1356,201,458.404,0
24.8,56,2062,156,663.0640000000001,0
25.9,52,2448,186,782.252,0
26.3,48,2098,206,679.044,0
28.0,45,2916,148,915.96,0
28.5,41,1408,185,467.75999999999993,0
28.9,41,1295,154,429.632,0
28.0,42,2953,218,936.02,0
27.7,42,1016,154,345.87600000000003,0
27.1,46,4042,127,1250.848,1
26.7,50,2729,82,851.656,0
25.2,54,3312,81,1027.116,0
24.9,58,1878,33,591.232,0
24.1,62,2649,78,829.728,0
23.8,66,2933,76,915.684,0
23.2,67,1070,38,351.57599999999996,0
22.7,68,1806,71,577.136,0
22.5,69,1731,59,553.18,0
22.8,70,3619,29,1115.744,1
22.8,72,1277,57,417.62399999999997,0
22.9,73,2950,9,913.112,0
22.6,72,2662,112,840.768,0
22.6,71,2463,130,783.308,0
23.2,70,2782,136,879.736,0
24.7,65,4074,171,1271.256,1
25.6,60,2440,170,779.7679999999999,0
26.3,55,2561,217,821.444,0
27.0,50,1244,179,419.82,0
28.7,46,3045,213,964.2360000000001,0
28.9,41,1113,155,375.17199999999997,0
28.5,40,2245,206,721.52,0
28.6,39,2848,145,893.6279999999999,0
28.4,39,3048,166,956.512,0
27.3,41,2020,129,643.184,0
27.6,44,3024,111,942.7879999999999,0
27.0,47,2988,105,931.82,0
25.3,50,3066,22,943.964,0
25.7,53,1647,11,517.6759999999999,0
24.2,56,1251,4,398.31600000000003,0
23.2,58,2330,12,723.4159999999999,0
23.0,59,1049,47,344.23999999999995,0
20.0,61,2788,24,862.4399999999999,0
21.5,61,2338,4,725.06,0
22.0,62,1781,67,567.1999999999999,0
23.7,62,1171,28,379.216,0
23.0,61,1687,127,547.4,0
23.6,59,1973,125,632.528,0
23.2,58,2207,125,702.336,0
25.0,54,2810,179,890.1800000000001,0
25.6,49,3881,209,1214.4479999999999,1
26.9,45,2232,145,710.0319999999999,0
27.8,42,3031,182,954.324,0
28.9,40,3352,149,1045.7519999999997,0
29.9,37,2792,178,881.252,0
28.1,37,1686,206,552.8679999999999,0
28.6,37,2374,175,755.068,0
28.1,37,2734,184,864.1879999999999,0
27.1,40,1081,89,355.548,0
27.0,43,3505,85,1083.0,1
26.2,46,3141,117,978.896,0
25.1,50,1072,59,350.888,0
24.8,53,1980,1,615.924,0
23.2,56,2318,57,725.556,0
22.5,60,3916,78,1208.82,1
21.3,63,3044,46,943.244,0
21.9,67,2113,4,659.352,0
21.5,67,2083,18,652.1999999999999,0
22.9,68,1734,47,552.232,0
22.6,69,3206,69,997.108,0
22.9,68,2014,92,642.5319999999999,0
22.3,66,4040,100,1250.724,1
23.0,65,1115,129,377.2,0
23.9,59,3835,155,1195.412,1
25.1,54,1845,201,603.788,0
26.4,48,2410,209,773.092,0
27.0,44,2373,184,757.54,0
28.8,40,2201,155,701.264,0
28.7,36,1651,211,542.9559999999999,0
29.0,37,1796,161,579.8199999999999,0
28.7,37,3091,188,972.016,0
28.7,37,2382,142,752.876,0
28.3,40,3719,86,1146.864,1
27.9,42,3574,81,1103.1119999999999,1
26.4,45,2289,96,720.132,0
26.5,47,1505,61,480.62,0
25.5,48,1292,49,415.03999999999996,0
26.0,50,2048,63,644.5,0
25.7,52,2049,31,640.7959999999999,0
25.2,55,1831,56,579.596,0
26.0,57,1217,52,395.62,0
25.5,58,1186,19,381.84000000000003,0
25.8,60,3928,40,1208.024,1
25.7,61,1261,37,407.75600000000003,0
25.2,60,1274,133,424.676,0
24.1,59,3185,123,995.988,0
24.8,59,1030,139,351.924,0
25.2,55,1961,220,641.5559999999999,0
25.4,51,3783,142,1176.172,1
26.6,47,4014,149,1245.668,1
